"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","OP_CARRIER_AIRLINE_ID","OP_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FIRST_DEP_TIME","TOTAL_ADD_GTIME","LONGEST_ADD_GTIME"
2025,1,3,21,5,"3/21/2025 12:00:00 AM","YX",20452,"YX","N209JQ",5678,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,21,5,"3/21/2025 12:00:00 AM","YX",20452,"YX","N217JQ",5680,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1832,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,21,5,"3/21/2025 12:00:00 AM","YX",20452,"YX","N640RW",3698,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1145,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,21,5,"3/21/2025 12:00:00 AM","YX",20452,"YX","N722YX",3461,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,21,5,"3/21/2025 12:00:00 AM","YX",20452,"YX","N727YX",3669,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,1,319,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,21,5,"3/21/2025 12:00:00 AM","YX",20452,"YX","N863RW",3717,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1616,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,1,319,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,21,5,"3/21/2025 12:00:00 AM","YX",20452,"YX","N882RW",5825,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,22,6,"3/22/2025 12:00:00 AM","AA",19805,"AA","N982VJ",2307,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,22,6,"3/22/2025 12:00:00 AM","DL",19790,"DL","N319US",1188,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14869,1486903,34614,"SLC","Salt Lake City, UT","UT",49,"Utah",87,1735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,NA,NA,1,1660,7,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,22,6,"3/22/2025 12:00:00 AM","NK",20416,"NK","N708NK",642,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,22,6,"3/22/2025 12:00:00 AM","OH",20397,"OH","N529EA",5091,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410005,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,22,6,"3/22/2025 12:00:00 AM","UA",19977,"UA","N63820",1398,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1839,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,22,6,"3/22/2025 12:00:00 AM","UA",19977,"UA","N73276",1971,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14771,1477104,32457,"SFO","San Francisco, CA","CA",6,"California",91,1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2154,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,NA,NA,1,2254,10,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,22,6,"3/22/2025 12:00:00 AM","WN",19393,"WN","N8548P",2366,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288904,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2140,NA,NA,NA,NA,NA,NA,NA,NA,NA,295,NA,NA,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,22,6,"3/22/2025 12:00:00 AM","WN",19393,"WN","N8651A",695,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,2140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,22,6,"3/22/2025 12:00:00 AM","WN",19393,"WN","N8871Q",3140,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14986,1498603,34986,"SRQ","Sarasota/Bradenton, FL","FL",12,"Florida",33,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,1,912,4,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,22,6,"3/22/2025 12:00:00 AM","WN",19393,"WN","N8882Q",3170,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10821,1082106,30852,"BWI","Baltimore, MD","MD",24,"Maryland",35,1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,1,210,1,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,22,6,"3/22/2025 12:00:00 AM","WN",19393,"WN","N8936Q",4592,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169706,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,22,6,"3/22/2025 12:00:00 AM","WN",19393,"WN","N909WN",2636,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,1625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1855,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,22,6,"3/22/2025 12:00:00 AM","YX",20452,"YX","N772YX",3469,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,1,319,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","AA",19805,"AA","N186US",2307,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","AA",19805,"AA","N660AW",1868,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2131,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,NA,NA,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","B6",20409,"B6","N279JB",2186,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1749,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","B6",20409,"B6","N279JB",2286,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1242,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","DL",19790,"DL","N363NW",1188,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14869,1486903,34614,"SLC","Salt Lake City, UT","UT",49,"Utah",87,1735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,NA,NA,1,1660,7,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","DL",19790,"DL","N722TW",1568,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2035,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","DL",19790,"DL","N961DZ",1363,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1435,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","G4",20368,"G4","207NV",1107,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10693,1069302,30693,"BNA","Nashville, TN","TN",47,"Tennessee",54,1411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1455,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,1,462,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","G4",20368,"G4","275NV",3682,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,1318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1452,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,NA,NA,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","MQ",20398,"MQ","N311VE",3784,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11278,1127805,30852,"DCA","Washington, DC","VA",51,"Virginia",38,1743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1850,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,1,204,1,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","NK",20416,"NK","N677NK",638,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14635,1463502,31714,"RSW","Fort Myers, FL","FL",12,"Florida",33,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1548,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,NA,NA,1,966,4,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","NK",20416,"NK","N679NK",640,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","WN",19393,"WN","N411WN",3151,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2115,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","WN",19393,"WN","N436WN",3669,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","WN",19393,"WN","N7868K",3602,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","WN",19393,"WN","N8530W",2783,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13303,1330303,32467,"MIA","Miami, FL","FL",12,"Florida",33,1240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1530,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,NA,NA,1,1013,5,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","WN",19393,"WN","N8626B",3639,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14986,1498603,34986,"SRQ","Sarasota/Bradenton, FL","FL",12,"Florida",33,1135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1405,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,1,912,4,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","WN",19393,"WN","N8911Q",4064,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14635,1463502,31714,"RSW","Fort Myers, FL","FL",12,"Florida",33,1610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1845,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,1,966,4,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","YX",20452,"YX","N117HQ",4547,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1229,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","YX",20452,"YX","N214JQ",5715,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1739,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","YX",20452,"YX","N431YX",4655,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1801,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","YX",20452,"YX","N436YX",4484,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1859,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","YX",20452,"YX","N743YX",3662,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1710,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,23,7,"3/23/2025 12:00:00 AM","YX",20452,"YX","N771YX",3469,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,1,319,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,24,1,"3/24/2025 12:00:00 AM","AA",19805,"AA","N705UW",3278,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,24,1,"3/24/2025 12:00:00 AM","DL",19790,"DL","N705TW",1568,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,24,1,"3/24/2025 12:00:00 AM","DL",19790,"DL","N934DZ",1353,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,24,1,"3/24/2025 12:00:00 AM","NK",20416,"NK","N677NK",642,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,24,1,"3/24/2025 12:00:00 AM","NK",20416,"NK","N686NK",638,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14635,1463502,31714,"RSW","Fort Myers, FL","FL",12,"Florida",33,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2256,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,NA,NA,1,966,4,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,24,1,"3/24/2025 12:00:00 AM","OO",20304,"OO","N829SK",3689,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,1,201,1,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,24,1,"3/24/2025 12:00:00 AM","UA",19977,"UA","N835UA",1971,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14771,1477104,32457,"SFO","San Francisco, CA","CA",6,"California",91,1856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2149,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,NA,NA,1,2254,10,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,24,1,"3/24/2025 12:00:00 AM","WN",19393,"WN","N249WN",2453,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12191,1219103,31453,"HOU","Houston, TX","TX",48,"Texas",74,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,NA,NA,1,1131,5,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,24,1,"3/24/2025 12:00:00 AM","WN",19393,"WN","N443WN",4594,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10693,1069302,30693,"BNA","Nashville, TN","TN",47,"Tennessee",54,2115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2155,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,462,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,24,1,"3/24/2025 12:00:00 AM","WN",19393,"WN","N8704Q",3151,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1905,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,24,1,"3/24/2025 12:00:00 AM","WN",19393,"WN","N8891Q",3418,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1835,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,24,1,"3/24/2025 12:00:00 AM","WN",19393,"WN","N951WN",1349,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2130,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,24,1,"3/24/2025 12:00:00 AM","YX",20452,"YX","N217JQ",5680,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1832,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,1,3,24,1,"3/24/2025 12:00:00 AM","YX",20452,"YX","N225JQ",5715,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1739,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
